Epoch,Modified period,Transit peak
1.470000000000000000e+02,1.510781943521124049e+00,7.481161448182271670e+03
1.480000000000000000e+02,1.510810625294197962e+00,7.482672230125792339e+03
1.490000000000000000e+02,1.511128100299174548e+00,7.484183040751086992e+03
1.500000000000000000e+02,1.510866291989714227e+00,7.485694168851386166e+03
1.510000000000000000e+02,1.510748962246452720e+00,7.487205035143375426e+03
1.520000000000000000e+02,1.510774036018574407e+00,7.488715784105622333e+03
1.530000000000000000e+02,1.510867900678931619e+00,7.490226558141641362e+03
1.540000000000000000e+02,1.511009334663867776e+00,7.491737426042320294e+03
1.550000000000000000e+02,1.510787858908770431e+00,7.493248435376983252e+03
1.560000000000000000e+02,1.510803337454944995e+00,7.494759223235892932e+03
1.570000000000000000e+02,1.511108626702025504e+00,7.496270026573347423e+03
1.580000000000000000e+02,1.510871273302655027e+00,7.497781135200049903e+03
1.590000000000000000e+02,1.510751440043804905e+00,7.499292006473351648e+03
1.600000000000000000e+02,1.510763255641450087e+00,7.500802757913395908e+03
1.610000000000000000e+02,1.510864273779588984e+00,7.502313521169036903e+03
1.620000000000000000e+02,1.511038034728699131e+00,7.503824385442816492e+03
1.630000000000000000e+02,1.510795567959121399e+00,7.505335423477545191e+03
1.640000000000000000e+02,1.510796716845561605e+00,7.506846219045504768e+03
1.650000000000000000e+02,1.511086051455549750e+00,7.508357015762350784e+03
1.660000000000000000e+02,1.510877665055431862e+00,7.509868101813805879e+03
1.670000000000000000e+02,1.510754322918273829e+00,7.511378979478860856e+03
1.680000000000000000e+02,1.510752862029221433e+00,7.512889733801779585e+03
1.690000000000000000e+02,1.510861862249385013e+00,7.514400486663808806e+03
1.700000000000000000e+02,1.511065974534176348e+00,7.515911348526058646e+03
1.710000000000000000e+02,1.510803199313613732e+00,7.517422414500591913e+03
1.720000000000000000e+02,1.510792106113058253e+00,7.518933217699905981e+03
1.730000000000000000e+02,1.511059572194426437e+00,7.520444009806018585e+03
1.740000000000000000e+02,1.510880319462103216e+00,7.521955069378213011e+03
1.750000000000000000e+02,1.510760790935819387e+00,7.523465949697675569e+03
1.760000000000000000e+02,1.510746711584943114e+00,7.524976710488611388e+03
1.770000000000000000e+02,1.510859146939310449e+00,7.526487457200196332e+03
1.780000000000000000e+02,1.511093522169176140e+00,7.527998316347135187e+03
1.790000000000000000e+02,1.510810115386448160e+00,7.529509409869304363e+03
1.800000000000000000e+02,1.510784345517095062e+00,7.531020219984691721e+03
1.810000000000000000e+02,1.511031526425995253e+00,7.532531004330208816e+03
1.820000000000000000e+02,1.510883593400194513e+00,7.534042035856634357e+03
1.830000000000000000e+02,1.510769777580662776e+00,7.535552919450034096e+03
1.840000000000000000e+02,1.510744982761480060e+00,7.537063689227615214e+03
1.850000000000000000e+02,1.510856169676117133e+00,7.538574434210377149e+03
1.860000000000000000e+02,1.511114963470390649e+00,7.540085290380053266e+03
1.870000000000000000e+02,1.510817274104283570e+00,7.541596405343523656e+03
1.880000000000000000e+02,1.510778405387100065e+00,7.543107222617627485e+03
1.890000000000000000e+02,1.511001699277130683e+00,7.544618001023014585e+03
1.900000000000000000e+02,1.510887896631174954e+00,7.546129002722291261e+03
1.910000000000000000e+02,1.510782288439258991e+00,7.547639890618922436e+03
1.920000000000000000e+02,1.510741871775735490e+00,7.549150672907362605e+03
1.930000000000000000e+02,1.510852952788354742e+00,7.550661414779137885e+03
1.940000000000000000e+02,1.511134790085179702e+00,7.552172267731926695e+03
1.950000000000000000e+02,1.510823840817920427e+00,7.553683402522011420e+03
1.960000000000000000e+02,1.510774218842470873e+00,7.555194226362829795e+03
1.970000000000000000e+02,1.510971656088258896e+00,7.556705000581671811e+03
1.980000000000000000e+02,1.510888229413012596e+00,7.558215972237760070e+03
1.990000000000000000e+02,1.510797635753533541e+00,7.559726860467173537e+03
2.000000000000000000e+02,1.510742369063791557e+00,7.561237658102926616e+03
2.010000000000000000e+02,1.510849387774214847e+00,7.562748400471989953e+03
2.020000000000000000e+02,1.511152067615967098e+00,7.564259249859764168e+03
2.030000000000000000e+02,1.510831197382231039e+00,7.565770401927380590e+03
2.040000000000000000e+02,1.510767384009795933e+00,7.567281233124762366e+03
2.050000000000000000e+02,1.510940360449694708e+00,7.568792000508772617e+03
2.060000000000000000e+02,1.510889645910992840e+00,7.570302940869221857e+03
2.070000000000000000e+02,1.510816027367127390e+00,7.571813830515133304e+03
2.080000000000000000e+02,1.510745286210749327e+00,7.573324646542499977e+03
2.090000000000000000e+02,1.510847025399016275e+00,7.574835391828711181e+03
2.100000000000000000e+02,1.511162421522385557e+00,7.576346238854110197e+03
2.110000000000000000e+02,1.510836839118383068e+00,7.577857401275632583e+03
2.120000000000000000e+02,1.510762972334305232e+00,7.579368238114750966e+03
2.130000000000000000e+02,1.510909795262705302e+00,7.580879001087085271e+03
2.140000000000000000e+02,1.510891153421198396e+00,7.582389910882347976e+03
2.150000000000000000e+02,1.510839103161288222e+00,7.583900802035768720e+03
2.160000000000000000e+02,1.510746778300926962e+00,7.585411641138930463e+03
2.170000000000000000e+02,1.510842603085166047e+00,7.586922387917231390e+03
2.180000000000000000e+02,1.511170208394560177e+00,7.588433230520317011e+03
2.190000000000000000e+02,1.510842308697647240e+00,7.589944400728711116e+03
2.200000000000000000e+02,1.510759590074940206e+00,7.591455243037408763e+03
2.210000000000000000e+02,1.510882230752031319e+00,7.592966002627483249e+03
2.220000000000000000e+02,1.510889772382597585e+00,7.594476884858235280e+03
2.230000000000000000e+02,1.510862593351248506e+00,7.595987774630618333e+03
2.240000000000000000e+02,1.510751062668532541e+00,7.597498637223969126e+03
2.250000000000000000e+02,1.510838507411335740e+00,7.599009388286638568e+03
2.260000000000000000e+02,1.511173640673405316e+00,7.600520226794049449e+03
2.270000000000000000e+02,1.510849358391624264e+00,7.602031400434722855e+03
2.280000000000000000e+02,1.510755201409665460e+00,7.603542249793114024e+03
2.290000000000000000e+02,1.510853899739231565e+00,7.605053004994524599e+03
2.300000000000000000e+02,1.510889140120070806e+00,7.606563858894263831e+03
2.310000000000000000e+02,1.510888884748965211e+00,7.608074748034383447e+03
2.320000000000000000e+02,1.510756275778021518e+00,7.609585636919132412e+03
2.330000000000000000e+02,1.510836137550541025e+00,7.611096393194909979e+03
2.340000000000000000e+02,1.511171083654971881e+00,7.612607229332461429e+03
2.350000000000000000e+02,1.510853156182292878e+00,7.614118400416115946e+03
2.360000000000000000e+02,1.510752864779988158e+00,7.615629253572298694e+03
2.370000000000000000e+02,1.510829176630522852e+00,7.617140006437078227e+03
2.380000000000000000e+02,1.510887808874485927e+00,7.618650835613709205e+03
2.390000000000000000e+02,1.510918833722371346e+00,7.620161723422583236e+03
2.400000000000000000e+02,1.510761362236280547e+00,7.621672642256306062e+03
2.410000000000000000e+02,1.510830433372575499e+00,7.623183403618541888e+03
2.420000000000000000e+02,1.511164825847117754e+00,7.624694234051914464e+03
2.430000000000000000e+02,1.510857690886496130e+00,7.626205398877761581e+03
2.440000000000000000e+02,1.510751127218100009e+00,7.627716256568648532e+03
2.450000000000000000e+02,1.510809261034864903e+00,7.629227007695866632e+03
2.460000000000000000e+02,1.510885422650062537e+00,7.630737816956901042e+03
2.470000000000000000e+02,1.510946632335162576e+00,7.632248702379551105e+03
2.480000000000000000e+02,1.510767729289909767e+00,7.633759649011886722e+03
2.490000000000000000e+02,1.510825960322108585e+00,7.635270416741175723e+03
2.500000000000000000e+02,1.511153688334616163e+00,7.636781242701497831e+03
2.510000000000000000e+02,1.510863643774882803e+00,7.638292396389832902e+03
2.520000000000000000e+02,1.510750589513463638e+00,7.639803260033608240e+03
2.530000000000000000e+02,1.510789346253204712e+00,7.641314010623121248e+03
2.540000000000000000e+02,1.510882605296956172e+00,7.642824799969373998e+03
2.550000000000000000e+02,1.510976423859574425e+00,7.644335682574671409e+03
2.560000000000000000e+02,1.510774290504741657e+00,7.645846658998530984e+03
2.570000000000000000e+02,1.510822786955031916e+00,7.647357433289035725e+03
2.580000000000000000e+02,1.511138648873384227e+00,7.648868256075990757e+03
2.590000000000000000e+02,1.510865920617561642e+00,7.650379394724864142e+03
2.600000000000000000e+02,1.510751085916126613e+00,7.651890260645481249e+03
2.610000000000000000e+02,1.510774834200219630e+00,7.653401011731397375e+03
2.620000000000000000e+02,1.510879077020035766e+00,7.654911786565598049e+03
2.630000000000000000e+02,1.511007506129317335e+00,7.656422665642618085e+03
2.640000000000000000e+02,1.510782126239064382e+00,7.657933673148747403e+03
2.650000000000000000e+02,1.510816224318659806e+00,7.659444455274986467e+03
2.660000000000000000e+02,1.511118945794351021e+00,7.660955271499305127e+03
