Epoch,Modified period,Transit peak
2.290000000000000000e+02,6.099009425363874470e+00,8.660694088776719582e+03
2.300000000000000000e+02,6.100300540005264338e+00,8.666793098202084366e+03
2.310000000000000000e+02,6.099191067990432202e+00,8.672893398742089630e+03
2.320000000000000000e+02,6.098989620204520179e+00,8.678992589810079153e+03
2.330000000000000000e+02,6.099938694834236230e+00,8.685091579430283673e+03
2.340000000000000000e+02,6.099284173784326413e+00,8.691191518125117000e+03
2.350000000000000000e+02,6.098751439086299797e+00,8.697290802298903145e+03
2.360000000000000000e+02,6.099832759365199308e+00,8.703389553737988535e+03
2.370000000000000000e+02,6.099056108063450665e+00,8.709489386497352825e+03
2.380000000000000000e+02,6.098848943338452955e+00,8.715588442605418095e+03
2.390000000000000000e+02,6.099383946147099778e+00,8.721687291548754729e+03
2.400000000000000000e+02,6.099268127559298591e+00,8.727786675494902738e+03
2.410000000000000000e+02,6.098547935509486706e+00,8.733885943622462946e+03
2.420000000000000000e+02,6.099408445928929723e+00,8.739984491557970614e+03
2.430000000000000000e+02,6.098969460746957338e+00,8.746083900003901363e+03
2.440000000000000000e+02,6.098787913673731964e+00,8.752182869464646501e+03
2.450000000000000000e+02,6.098928166521545791e+00,8.758281657378320233e+03
2.460000000000000000e+02,6.099301142103286111e+00,8.764380585544842688e+03
2.470000000000000000e+02,6.098458796669547155e+00,8.770479886686945974e+03
2.480000000000000000e+02,6.099104570134841197e+00,8.776578345483616431e+03
2.490000000000000000e+02,6.098974564526542963e+00,8.782677450053750363e+03
2.500000000000000000e+02,6.098807887542534445e+00,8.788776424618277815e+03
2.510000000000000000e+02,6.098677377577587322e+00,8.794875232505819440e+03
2.520000000000000000e+02,6.099368851791041379e+00,8.800973909883396118e+03
2.530000000000000000e+02,6.098525291730766185e+00,8.807073278735188069e+03
2.540000000000000000e+02,6.098957278447414865e+00,8.813171804026918835e+03
2.550000000000000000e+02,6.099089856890714145e+00,8.819270761305366250e+03
2.560000000000000000e+02,6.098910510496352799e+00,8.825369851162256964e+03
2.570000000000000000e+02,6.098674471411868581e+00,8.831468761672753317e+03
2.580000000000000000e+02,6.099452949496480869e+00,8.837567436144165185e+03
2.590000000000000000e+02,6.098780975611589383e+00,8.843666889093661666e+03
2.600000000000000000e+02,6.098954057436458243e+00,8.849765670069273256e+03
2.610000000000000000e+02,6.099305097719479818e+00,8.855864624126708804e+03
2.620000000000000000e+02,6.099128331941756187e+00,8.861963929224428284e+03
2.630000000000000000e+02,6.098871544788380561e+00,8.868063057556370040e+03
2.640000000000000000e+02,6.099548627348667651e+00,8.874161929101159330e+03
2.650000000000000000e+02,6.099234047936079151e+00,8.880261477728508908e+03
2.660000000000000000e+02,6.099049752452629036e+00,8.886360711776444077e+03
2.670000000000000000e+02,6.099571998034662101e+00,8.892459761528896706e+03
2.680000000000000000e+02,6.099494101759773912e+00,8.898559333526931368e+03
2.690000000000000000e+02,6.099165916289166489e+00,8.904658827628691142e+03
2.700000000000000000e+02,6.099651821155930520e+00,8.910757993544979399e+03
2.710000000000000000e+02,6.099832580210204469e+00,8.916857645366137149e+03
2.720000000000000000e+02,6.099194721303319966e+00,8.922957477946347353e+03
2.730000000000000000e+02,6.099834260060561064e+00,8.929056672667649764e+03
2.740000000000000000e+02,6.099966663074155804e+00,8.935156506927709415e+03
2.750000000000000000e+02,6.099474293011553527e+00,8.941256473590783571e+03
2.760000000000000000e+02,6.099740559938254592e+00,8.947355947883796034e+03
2.770000000000000000e+02,6.100467133292113431e+00,8.953455688443733379e+03
2.780000000000000000e+02,6.099350400359980995e+00,8.959556155577025493e+03
2.790000000000000000e+02,6.100027129455156683e+00,8.965655505977385474e+03
2.800000000000000000e+02,6.100458962678203534e+00,8.971755533106841540e+03
2.810000000000000000e+02,6.099719669706246350e+00,8.977855992069518834e+03
2.820000000000000000e+02,6.099795811905096343e+00,8.983955711739225080e+03
2.830000000000000000e+02,6.100994574156175076e+00,8.990055507551131086e+03
2.840000000000000000e+02,6.099495238196141145e+00,8.996156502125286352e+03
2.850000000000000000e+02,6.100089009565635934e+00,9.002255997363483402e+03
2.860000000000000000e+02,6.100878557480427844e+00,9.008356086373049038e+03
2.870000000000000000e+02,6.099844071613006236e+00,9.014456964930530376e+03
2.880000000000000000e+02,6.099807427021005424e+00,9.020556809002142472e+03
2.890000000000000000e+02,6.101296844739408698e+00,9.026656616429163478e+03
2.900000000000000000e+02,6.099609578503986995e+00,9.032757913273902886e+03
2.910000000000000000e+02,6.100002888002563850e+00,9.038857522852405964e+03
2.920000000000000000e+02,6.101129330810181273e+00,9.044957525740410347e+03
2.930000000000000000e+02,6.099846022787460242e+00,9.051058655071219619e+03
2.940000000000000000e+02,6.099747607180688647e+00,9.057158501094007079e+03
2.950000000000000000e+02,6.101335117550661380e+00,9.063258248701187767e+03
2.960000000000000000e+02,6.099653863660023490e+00,9.069359583818739338e+03
2.970000000000000000e+02,6.099810515966964886e+00,9.075459237682398452e+03
2.980000000000000000e+02,6.101130557816759392e+00,9.081559048198365417e+03
2.990000000000000000e+02,6.099769512117745762e+00,9.087660178756181267e+03
3.000000000000000000e+02,6.099593811188242398e+00,9.093759948268299922e+03
3.010000000000000000e+02,6.101134202857792843e+00,9.099859542079488165e+03
3.020000000000000000e+02,6.099608527182681428e+00,9.105960676282345958e+03
3.030000000000000000e+02,6.099568359462864464e+00,9.112060284809529549e+03
3.040000000000000000e+02,6.100869915358089202e+00,9.118159853168992413e+03
3.050000000000000000e+02,6.099658396351514966e+00,9.124260723084349593e+03
3.060000000000000000e+02,6.099358604689768981e+00,9.130360381480701108e+03
3.070000000000000000e+02,6.100750664434599457e+00,9.136459740085390877e+03
3.080000000000000000e+02,6.099485636153076484e+00,9.142560490749825476e+03
3.090000000000000000e+02,6.099326682438913849e+00,9.148659976385977643e+03
3.100000000000000000e+02,6.100399296990872244e+00,9.154759303068418376e+03
3.110000000000000000e+02,6.099554849460218975e+00,9.160859702365407429e+03
3.120000000000000000e+02,6.099077981322807318e+00,9.166959257214868558e+03
3.130000000000000000e+02,6.100276173247948464e+00,9.173058335196190455e+03
3.140000000000000000e+02,6.099321239995333599e+00,9.179158611369439313e+03
3.150000000000000000e+02,6.099132139800531149e+00,9.185257932609434647e+03
3.160000000000000000e+02,6.099827594812268217e+00,9.191357064749234269e+03
3.170000000000000000e+02,6.099488838900470000e+00,9.197456892344047446e+03
3.180000000000000000e+02,6.098818257393759268e+00,9.203556381182948826e+03
3.190000000000000000e+02,6.099803268931282219e+00,9.209655199440341676e+03
3.200000000000000000e+02,6.099180751747553586e+00,9.215755002709272958e+03
3.210000000000000000e+02,6.099005600008240435e+00,9.221854183461020511e+03
