Epoch,Modified period,Transit peak
2.140000000000000000e+02,9.209913248532757279e+00,9.236537410987628391e+03
2.150000000000000000e+02,9.205278938577976078e+00,9.245747324236162967e+03
2.160000000000000000e+02,9.206923984346758516e+00,9.254952603174740943e+03
2.170000000000000000e+02,9.206083542730084446e+00,9.264159527159086792e+03
2.180000000000000000e+02,9.211540520162998291e+00,9.273365610701817786e+03
2.190000000000000000e+02,9.205582439182762755e+00,9.282577151221979875e+03
2.200000000000000000e+02,9.207070030557588325e+00,9.291782733661162638e+03
2.210000000000000000e+02,9.206098252524498093e+00,9.300989803691720226e+03
2.220000000000000000e+02,9.212731598920981924e+00,9.310195901944243815e+03
2.230000000000000000e+02,9.205767405193910236e+00,9.319408633543165706e+03
2.240000000000000000e+02,9.207150028009891685e+00,9.328614400948359616e+03
2.250000000000000000e+02,9.205931039369716018e+00,9.337821550976368599e+03
2.260000000000000000e+02,9.213161301845502749e+00,9.347027482015739224e+03
2.270000000000000000e+02,9.205828145811210561e+00,9.356240643317585636e+03
2.280000000000000000e+02,9.207098686956669553e+00,9.365446471463395937e+03
2.290000000000000000e+02,9.205714550964330556e+00,9.374653570150352607e+03
2.300000000000000000e+02,9.212718197461072123e+00,9.383859284701316938e+03
2.310000000000000000e+02,9.205846330630265584e+00,9.393072002898778010e+03
2.320000000000000000e+02,9.206866311285921256e+00,9.402277849229409185e+03
2.330000000000000000e+02,9.205483245617870125e+00,9.411484715540693287e+03
2.340000000000000000e+02,9.211469643157215614e+00,9.420690198786312976e+03
2.350000000000000000e+02,9.205834550733925425e+00,9.429901668429469282e+03
2.360000000000000000e+02,9.206466999419717467e+00,9.439107502980203208e+03
2.370000000000000000e+02,9.205254576397237543e+00,9.448313969979622925e+03
2.380000000000000000e+02,9.209694921310983773e+00,9.457519224556021072e+03
2.390000000000000000e+02,9.205872434985394648e+00,9.466728919477331146e+03
2.400000000000000000e+02,9.206032524713009479e+00,9.475934791912317451e+03
2.410000000000000000e+02,9.205096694062376628e+00,9.485140824437028641e+03
2.420000000000000000e+02,9.207769318477403431e+00,9.494345921131091018e+03
2.430000000000000000e+02,9.205950047430633276e+00,9.503553690449569331e+03
2.440000000000000000e+02,9.205650311068893643e+00,9.512759640496999054e+03
2.450000000000000000e+02,9.205029725064377999e+00,9.521965290808067948e+03
2.460000000000000000e+02,9.206061124694315367e+00,9.531170320533132326e+03
2.470000000000000000e+02,9.206030197173276974e+00,9.540376381657828460e+03
2.480000000000000000e+02,9.205391550342028495e+00,9.549582411855000828e+03
2.490000000000000000e+02,9.205149188007453631e+00,9.558787803405342856e+03
2.500000000000000000e+02,9.204934391359529400e+00,9.567992952593351220e+03
2.510000000000000000e+02,9.206150020368113474e+00,9.577197886984709839e+03
2.520000000000000000e+02,9.205306166190894146e+00,9.586404037005078862e+03
2.530000000000000000e+02,9.205554759952974564e+00,9.595609343171268847e+03
2.540000000000000000e+02,9.204498262778542994e+00,9.604814897931220912e+03
2.550000000000000000e+02,9.206301254707796033e+00,9.614019396194000365e+03
2.560000000000000000e+02,9.205363573767499474e+00,9.623225697448708161e+03
2.570000000000000000e+02,9.206382343407312874e+00,9.632431061022474751e+03
2.580000000000000000e+02,9.204549132182364701e+00,9.641637443365882064e+03
2.590000000000000000e+02,9.206510780379176140e+00,9.650841992498066247e+03
2.600000000000000000e+02,9.205568782707814535e+00,9.660048503278445423e+03
2.610000000000000000e+02,9.207724469293680158e+00,9.669254072061152328e+03
